target_chembl_id,gene_symbol,uniprot_accession,target_name,assay_lane,computed_pocket_evidence,pocket_consensus_class,active_target_branch,active_manifest_pocket_evidence_source,first_exclusion_reason,target_class_zh,experimental_pocket_evidence_category,experimental_pocket_evidence_zh,representative_pdb_id,representative_chain_id,representative_ligand_id,positive_compounds,negative_compounds,target_calibration_tier,mechanistic_branch,mechanistic_branch_zh,mechanistic_subclass,pocket_evidence_tier,pair_pocket_evidence_source,drugclip_formal_eligible,unified_target_route,unified_target_route_zh,qualified_physical_models,allowed_pair_scope_zh,current_target_qualification_strength,current_target_state,target_evidence_layer,modality_compute_branch,target_next_compute_action_zh,gnina_target_qualification,boltz_target_qualification,target_route_family,predicted_pocket_qualification,discovery_authorization,target_gate_pass_for_discovery,remote_qualified_physical_models,formal_computational_triage_pair_count,diagnostic_rescue_pair_count,boltz_pairs_completed,boltz_md_authorized_pairs,primary_gate_strong,primary_gate_pass,incremental_pairs,gnina_increment_pairs,boltz_increment_pairs,gnina_primary_supported_pairs,boltz_primary_supported_pairs,boltz_multiseed_stable_pairs,gnina_state_stable_pairs,gnina_primary_downgraded_pairs,incremental_compute_status
CHEMBL2835,JAK1,P23458,Tyrosine-protein kinase JAK1,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,3eyg,A,MI1,7018,433,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E2_SINGLE_MODEL_REMOTE_QUALIFIED,E2 单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,FROZEN_QUALIFIED,UNCHANGED,T2_DISCOVERY_REMOTE_SINGLE,M1_STANDARD_HOLO_POCKET,只使用已取得远程资格的模型排序；另一模型仅记录分歧或尝试协议救援,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,Boltz-2,,,,,,,1,0,1,0,1,1,0,0,COMPLETE
CHEMBL284,DPP4,P27487,Dipeptidyl peptidase 4,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,2rgu,B,356,2775,237,T1_RICH_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E5_NO_MODEL_QUALIFICATION,E5 当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T5_MODEL_QUALIFICATION_REPAIR,M1_STANDARD_HOLO_POCKET,按物化偏差、受体状态或无局部效应分支诊断；未重获资格前不晋级pair,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL2842,MTOR,P42345,Serine/threonine-protein kinase mTOR,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,5flc,F,RAP,3066,320,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E5_NO_MODEL_QUALIFICATION,E5 当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T5_MODEL_QUALIFICATION_REPAIR,M1_STANDARD_HOLO_POCKET,按物化偏差、受体状态或无局部效应分支诊断；未重获资格前不晋级pair,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL2850,GSK3A,P49840,Glycogen synthase kinase-3 alpha,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,7sxg,A,D1E,513,432,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E2_SINGLE_MODEL_REMOTE_QUALIFIED,E2 单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,FROZEN_QUALIFIED,UNCHANGED,T2_DISCOVERY_REMOTE_SINGLE,M1_STANDARD_HOLO_POCKET,只使用已取得远程资格的模型排序；另一模型仅记录分歧或尝试协议救援,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,Boltz-2,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL286,REN,P00797,Renin,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,3d91,B,REM,1238,68,T1_RICH_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E5_NO_MODEL_QUALIFICATION,E5 当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,NOT_QUALIFIED_OR_NOT_EVALUABLE,EXPANDED_PANEL_GATE_A_FAIL,T5_MODEL_QUALIFICATION_REPAIR,M1_STANDARD_HOLO_POCKET,扩展实测面板仍未通过，停止当前模型发现排序,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL2872,MAP3K9,P80192,Mitogen-activated protein kinase kinase kinase 9,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,3dtc,A,VIN,57,136,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E3_LOCAL_ONLY_QUALIFIED,E3 仅局部/中等新颖度资格,Boltz-2,只允许N1/N2；N3只能保留为探索信息,FROZEN_QUALIFIED,UNCHANGED,T3_DISCOVERY_SCAFFOLD_HOP,M1_STANDARD_HOLO_POCKET,仅计算和晋级N1/N2；N3保留为探索记录，不用局部校准作远程结论,GATE_A_FAIL,BOLTZ_LOCAL_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL2873,MAP3K10,Q02779,Mitogen-activated protein kinase kinase kinase 10,KINASE_BIOCHEMICAL,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,RECOVERED_NO_EXPERIMENTAL_POCKET_46,COMPUTATIONAL_POCKET_PREDICTION,EXCLUDE_NO_ELIGIBLE_EXPERIMENTAL_POCKET,激酶,,,,,,10,118,T3_MINIMUM_POSITIVE_NEGATIVE,B01_PROTEIN_KINASE,蛋白激酶,MLK_FAMILY_PROTEIN_KINASE,P1_P2RANK_FPOCKET_SAME_SITE,COMPUTATIONAL_POCKET_PREDICTION,True,S5_DUAL_PREDICTED_POCKET_WITHOUT_12X12_CONTROLS,S5_DUAL_PREDICTED_POCKET_WITHOUT_12X12_CONTROLS,NONE,LOCAL_AND_PREDECLARED_REMOTE_ONLY_AFTER_PREDICTED_POCKET_GATE,NOT_EVALUABLE_MINIMUM_12X12_NOT_MET,S5_DUAL_PREDICTED_POCKET_WITHOUT_12X12_CONTROLS,PREDICTED_POCKET_RECOVERY_BRANCH,CLASS_SPECIFIC_PREDICTED_POCKET_PROTOCOL,补足12阳性+12阴性实验对照并完成靶点内GNINA校准,NOT_EVALUABLE_MINIMUM_12X12_NOT_MET,NOT_FORMALLY_QUALIFIED,PREDICTED_POCKET_RECOVERY,,NO_FORMAL_DISCOVERY_UNTIL_CONTROLS,False,NONE,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL288,PDE4D,Q08499,"3',5'-cyclic-AMP phosphodiesterase 4D",ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,1xom,A,CIO,707,227,T1_RICH_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E2_SINGLE_MODEL_REMOTE_QUALIFIED,E2 单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,FROZEN_QUALIFIED,UNCHANGED,T2_DISCOVERY_REMOTE_SINGLE,M1_STANDARD_HOLO_POCKET,只使用已取得远程资格的模型排序；另一模型仅记录分歧或尝试协议救援,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,Boltz-2,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL2954,CTSS,P25774,Cathepsin S,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,2op3,A,TF5,1615,135,T1_RICH_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E3_LOCAL_ONLY_QUALIFIED,E3 仅局部/中等新颖度资格,GNINA,只允许N1/N2；N3只能保留为探索信息,FROZEN_QUALIFIED,UNCHANGED,T3_DISCOVERY_SCAFFOLD_HOP,M1_STANDARD_HOLO_POCKET,仅计算和晋级N1/N2；N3保留为探索记录，不用局部校准作远程结论,LOCAL_STRONG,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL2959,ITK,Q08881,Tyrosine-protein kinase ITK/TSK,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,1sm2,B,STU,772,167,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E2_SINGLE_MODEL_REMOTE_QUALIFIED,E2 单模型远程资格,Boltz-2+GNINA,仅按取得远程资格的模型解释N3；另一模型不得否决,FROZEN_QUALIFIED,UNCHANGED,T2_DISCOVERY_REMOTE_SINGLE,M1_STANDARD_HOLO_POCKET,只使用已取得远程资格的模型排序；另一模型仅记录分歧或尝试协议救援,REMOTE_STRONG,BOLTZ_LOCAL_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,GNINA,,,,,,,2,2,0,0,0,0,0,0,COMPLETE
CHEMBL2964,MAP2K2,P36507,Dual specificity mitogen-activated protein kinase kinase 2,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,1s9i,B,5EA,32,343,T2_ADEQUATE_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E5_NO_MODEL_QUALIFICATION,E5 当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,NOT_QUALIFIED_OR_NOT_EVALUABLE,SCAFFOLD_DEPENDENT_HOLD,T5_MODEL_QUALIFICATION_REPAIR,M1_STANDARD_HOLO_POCKET,停止追逐同一批分数；先补跨骨架实测对照,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL2971,JAK2,O60674,Tyrosine-protein kinase JAK2,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,6vgl,D,RXT,8097,497,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E2_SINGLE_MODEL_REMOTE_QUALIFIED,E2 单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,FROZEN_QUALIFIED,UNCHANGED,T2_DISCOVERY_REMOTE_SINGLE,M1_STANDARD_HOLO_POCKET,只使用已取得远程资格的模型排序；另一模型仅记录分歧或尝试协议救援,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,Boltz-2,,,,,,,1,0,1,0,1,1,0,0,COMPLETE
CHEMBL2973,ROCK2,O75116,Rho-associated protein kinase 2,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,4l6q,B,1WU,3240,477,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E2_SINGLE_MODEL_REMOTE_QUALIFIED,E2 单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,FROZEN_QUALIFIED,UNCHANGED,T2_DISCOVERY_REMOTE_SINGLE,M1_STANDARD_HOLO_POCKET,只使用已取得远程资格的模型排序；另一模型仅记录分歧或尝试协议救援,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,Boltz-2,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL2998,P2RX3,P56373,P2X purinoceptor 3,ION_CHANNEL_FUNCTIONAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,离子通道,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,5svp,A,6AT,4363,37,T2_ADEQUATE_POSITIVE_NEGATIVE,ION_CHANNEL_FUNCTIONAL,离子通道,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E4_RECEPTOR_PROTOCOL_REPAIR,E4 受体协议修复,Boltz-2,修复结构、链、状态和redocking前不得晋级pair,NOT_QUALIFIED_OR_NOT_EVALUABLE,NO_SAME_POCKET_ALTERNATE_STRUCTURE,T4_PROTOCOL_RECOVERY,M2_MEMBRANE_STATE_SPECIALIZED,人工核查construct、口袋、辅因子和蛋白状态；当前协议不再筛pair,NOT_EVALUABLE,BOLTZ_LOCAL_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL3004,ABCC1,P33527,Multidrug resistance-associated protein 1,TRANSPORTER_MEMBRANE_FUNCTIONAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,转运体,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,2cbz,A,ATP,55,384,T1_RICH_POSITIVE_NEGATIVE,TRANSPORTER_MEMBRANE_FUNCTIONAL,转运体,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E5_NO_MODEL_QUALIFICATION,E5 当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,NOT_QUALIFIED_OR_NOT_EVALUABLE,SCAFFOLD_DEPENDENT_HOLD,T5_MODEL_QUALIFICATION_REPAIR,M2_MEMBRANE_STATE_SPECIALIZED,停止追逐同一批分数；先补跨骨架实测对照,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL3009,ERBB4,Q15303,Receptor tyrosine-protein kinase erbB-4,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,3bbt,B,FMM,189,137,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E3_LOCAL_ONLY_QUALIFIED,E3 仅局部/中等新颖度资格,Boltz-2,只允许N1/N2；N3只能保留为探索信息,FROZEN_QUALIFIED,UNCHANGED,T3_DISCOVERY_SCAFFOLD_HOP,M1_STANDARD_HOLO_POCKET,仅计算和晋级N1/N2；N3保留为探索记录，不用局部校准作远程结论,GATE_A_FAIL,BOLTZ_LOCAL_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL301,CDK2,P24941,Cyclin-dependent kinase 2,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,2vti,A,LZ3,809,501,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E3_LOCAL_ONLY_QUALIFIED,E3 仅局部/中等新颖度资格,Boltz-2,只允许N1/N2；N3只能保留为探索信息,FROZEN_QUALIFIED,UNCHANGED,T3_DISCOVERY_SCAFFOLD_HOP,M1_STANDARD_HOLO_POCKET,仅计算和晋级N1/N2；N3保留为探索记录，不用局部校准作远程结论,GATE_A_FAIL,BOLTZ_LOCAL_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL3023,SPHK2,Q9NRA0,Sphingosine kinase 2,ENZYME_BIOCHEMICAL,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,RECOVERED_NO_EXPERIMENTAL_POCKET_46,COMPUTATIONAL_POCKET_PREDICTION,EXCLUDE_NO_ELIGIBLE_EXPERIMENTAL_POCKET,非激酶酶,,,,,,95,115,T1_RICH_POSITIVE_NEGATIVE,B02_LIPID_METABOLIC_KINASE,脂质/代谢物激酶,SPHINGOLIPID_KINASE,P1_P2RANK_FPOCKET_SAME_SITE,COMPUTATIONAL_POCKET_PREDICTION,True,S2_POCKET_STRONG_DTA_MODEL_DISAGREEMENT,S2_POCKET_STRONG_DTA_MODEL_DISAGREEMENT,GNINA_PREDICTED_POCKET_STRONG,LOCAL_AND_PREDECLARED_REMOTE_ONLY_AFTER_PREDICTED_POCKET_GATE,QUALIFIED_STRONG_RETROSPECTIVE_CONTROL_SEPARATION,S2_POCKET_STRONG_DTA_MODEL_DISAGREEMENT,PREDICTED_POCKET_RECOVERY_BRANCH,CLASS_SPECIFIC_PREDICTED_POCKET_PROTOCOL,用5个GNINA救援化合物诊断模型，不将其列为正式发现候选,QUALIFIED_STRONG_RETROSPECTIVE_CONTROL_SEPARATION,NOT_FORMALLY_QUALIFIED,PREDICTED_POCKET_RECOVERY,QUALIFIED_STRONG_RETROSPECTIVE_CONTROL_SEPARATION,DIAGNOSTIC_COMPOUND_PANEL_ONLY,True,GNINA_PREDICTED_POCKET_STRONG,0.0,5.0,0.0,0.0,True,True,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL3024,PLK1,P53350,Serine/threonine-protein kinase PLK1,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,2yac,A,937,587,433,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E3_LOCAL_ONLY_QUALIFIED,E3 仅局部/中等新颖度资格,Boltz-2,只允许N1/N2；N3只能保留为探索信息,FROZEN_QUALIFIED,UNCHANGED,T3_DISCOVERY_SCAFFOLD_HOP,M1_STANDARD_HOLO_POCKET,仅计算和晋级N1/N2；N3保留为探索记录，不用局部校准作远程结论,GATE_A_FAIL,BOLTZ_LOCAL_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL3026,GABRA3,P34903,Gamma-aminobutyric acid receptor subunit alpha-3,ION_CHANNEL_FUNCTIONAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,离子通道,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,9ctp,D,PIO,47,1,T4_POSITIVE_ONLY,ION_CHANNEL_FUNCTIONAL,离子通道,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E4_RECEPTOR_PROTOCOL_REPAIR,E4 受体协议修复,NONE,修复结构、链、状态和redocking前不得晋级pair,NOT_QUALIFIED_OR_NOT_EVALUABLE,NO_SAME_POCKET_ALTERNATE_STRUCTURE,T4_PROTOCOL_RECOVERY,M2_MEMBRANE_STATE_SPECIALIZED,人工核查construct、口袋、辅因子和蛋白状态；当前协议不再筛pair,NOT_EVALUABLE,BOLTZ_NOT_EVALUABLE,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
